datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions
24/9/2017,28.7,15.4,21.7,27.5,15.4,21.5,8.7,47.8,0,0,0,33.1,13.4,273.2,1010.6,0.6,16,263.4,22.9,9,0.15,Clear
25/9/2017,30.4,16.1,23.4,28.5,16.1,22.9,3,29.1,0,0,0,38.5,16.4,252.3,1009.3,2.4,15.8,261,22.5,9,0.18,Clear
26/9/2017,29.8,17.2,22.5,28.4,17.2,22.4,9.3,44.8,0,0,0,35.6,13.2,232.1,1008.4,2.3,15.8,258.3,22.2,9,0.21,Clear
27/9/2017,29.1,17,21.8,28.7,17,21.7,14.9,68,0,0,0,36.7,12.7,258.1,1010.6,9.1,13.7,256,22.2,9,0.25,Clear
28/9/2017,29.2,17.2,22.7,28.5,17.2,22.5,13.8,60.7,0,0,0,36.4,14.5,270,1011.5,1.4,14.6,253.2,22.1,9,0.28,Clear
29/9/2017,30.2,18.3,23.3,30.1,18.3,23.2,14.3,59.3,0,0,0,36,16.3,230.3,1011.3,1.9,15.6,251.2,21.8,8,0.31,Clear
30/9/2017,26.5,18.1,21.2,26.5,18.1,21.2,16,73.1,0,0,0,32.8,15.4,241.5,1010.9,19.1,10.9,242,21.1,8,0.34,Clear
1/10/2017,25.1,19.2,21.1,25.1,19.2,21.1,15,68.6,0,0,0,30.2,19.6,198.9,1008.8,50.8,15.5,236.3,20.5,8,0.37,Partially cloudy
2/10/2017,25,18,20.8,25,18,20.8,14.1,66.5,0,0,0,33.5,20.5,245.3,1007.8,28.2,16,212.8,18.4,8,0.4,Partially cloudy
3/10/2017,23.4,17.8,20.1,23.4,17.8,20.1,14.6,71.6,0,0,0,34.6,18.4,212.7,1010.4,52.7,15.5,144.2,12.4,6,0.44,Partially cloudy
4/10/2017,25.2,15.6,20.2,25.2,15.6,20.2,11.7,60,0,0,0,30.2,12.3,263.7,1013.8,0.9,15.8,241.6,20.9,8,0.47,Clear
5/10/2017,28,15,21.1,27,15,21,10.9,55.6,0,0,0,32,10.4,259.3,1011.8,0,16,244.7,21,8,0.5,Clear
6/10/2017,32.8,15.7,23.4,30.5,15.7,22.8,9.4,47.4,0,0,0,25.9,9.3,271.2,1011.6,0,15.8,244.2,21,8,0.54,Clear
7/10/2017,34,17.1,24.7,31.5,17.1,24,5.6,33.7,0,0,0,31.7,10.8,254.8,1008.4,0.6,16,242.3,20.9,8,0.57,Clear
8/10/2017,26.1,17.3,21.2,26.1,17.3,21.2,14.9,68.6,0,0,0,31.3,13.2,137.2,1006.7,30.4,14.2,232.6,20,8,0.61,Partially cloudy
9/10/2017,29.1,18.3,22.6,27.7,18.3,22.3,12.2,54.9,0,0,0,30.6,9.6,157.1,1011.1,27.9,15.9,237.6,20.5,8,0.64,Partially cloudy
10/10/2017,29.1,15.9,21.5,27.4,15.9,21.3,7.8,47,0,0,0,32,12,269.2,1012.6,2.9,15.6,234.8,20.3,8,0.68,Clear
11/10/2017,23.1,16.9,19.5,23.1,16.9,19.5,14.6,74.1,0,0,0,30.6,12.8,251,1011.4,15.6,14.4,226.1,19.5,8,0.71,Clear
12/10/2017,23.8,17.6,19.5,23.8,17.6,19.5,14,71.5,0,0,0,33.8,17.3,260.2,1012.8,36.6,13.6,221,19.1,8,0.75,Partially cloudy
13/10/2017,23.9,15.4,19.4,23.9,15.4,19.4,14.7,75.7,0,0,0,30.6,14.1,253.6,1013.9,16.1,12.4,223.2,19.2,8,0.79,Clear
14/10/2017,29.6,15.5,21.4,28.7,15.5,21.2,13.2,63.9,0,0,0,25.2,11.2,280.4,1014.4,1.1,12.5,222,19.3,8,0.82,Clear
15/10/2017,34.7,17,24.8,32.1,17,24,3.7,32.8,0,0,0,25.6,10.5,332.1,1016.7,0.7,15.5,225.9,19.6,8,0.86,Clear
16/10/2017,34.5,19,25.6,31.9,19,24.8,2.2,25.1,0,0,0,33.5,12.9,274.7,1016.3,1.9,15.9,217.4,18.7,8,0.89,Clear
17/10/2017,33.3,18.9,25.2,30.8,18.9,24.6,6.4,32.1,0,0,0,36,12.2,246.5,1013.9,2.8,16,202.5,17.4,7,0.93,Clear
18/10/2017,28.8,20,23.6,28.5,20,23.5,13.6,55.2,0,0,0,34.2,11.5,234.4,1012.6,2,15.6,199.4,17.3,7,0.96,Clear
19/10/2017,24.3,18,20.8,24.3,18,20.8,15.3,71.4,0,0,0,31.7,7.6,235.5,1011.8,19.3,13.6,191,16.5,7,0,Clear
20/10/2017,23.2,17.9,19.9,23.2,17.9,19.9,14,69.8,1.469,100,8.33,40.7,12.4,249.5,1012.4,33.8,15.2,125.1,10.8,5,0.03,"Rain, Partially cloudy"
21/10/2017,24.6,16,20.1,24.6,16,20.1,7.7,45.8,0,0,0,31.7,10.8,303.3,1016.4,14.8,16,203.1,17.5,7,0.06,Clear
22/10/2017,32.7,16.8,23.8,30.4,16.8,23.1,4,31.9,0,0,0,22,9.1,280.9,1018.2,1.1,16,206.2,17.8,7,0.1,Clear
23/10/2017,38.4,19.8,28.1,35.2,19.8,26.8,3.3,25,0,0,0,21.6,8.7,302.2,1016.5,0.4,16,207.5,18,7,0.13,Clear
24/10/2017,39.5,21.8,29.8,36.3,21.8,28.5,6,25.3,0,0,0,53.6,8.9,296.1,1014.6,0.5,15.9,202,17.4,7,0.16,Clear
25/10/2017,37.7,21.3,28.4,34.6,21.3,27.2,2.6,21.9,0,0,0,25.2,8.3,284.4,1011.2,0.1,16,203.1,17.4,7,0.19,Clear
26/10/2017,32.9,19.5,25.2,30.6,19.5,24.5,5.5,30.4,0,0,0,28.8,14.2,271,1010.8,0,15.9,200,17.4,7,0.23,Clear
27/10/2017,28.2,17.8,22.2,27.7,17.8,22.1,10.3,49.1,0,0,0,27,10.2,255.8,1012.2,1.8,15.7,197.7,17.2,7,0.25,Clear
28/10/2017,25,16.6,19.3,25,16.6,19.3,15.4,79.4,0,0,0,27.7,11.5,251.1,1011.2,42.9,9,191.8,16.5,7,0.29,Partially cloudy
29/10/2017,21.5,16.1,18.1,21.5,16.1,18.1,14.8,81.8,0,0,0,27.7,10,151,1011.4,80.9,7.9,182.5,15.8,7,0.32,Partially cloudy
30/10/2017,20.6,17.9,18.8,20.6,17.9,18.8,13.3,70.5,0,0,0,23.4,9.5,157.5,1011.1,95.6,15.9,99.9,8.6,5,0.36,Overcast
31/10/2017,20,17.2,18.4,20,17.2,18.4,14,75.9,0.118,100,4.17,22.7,9.4,212,1012.1,91.7,15.9,69.9,6,3,0.39,"Rain, Overcast"
1/11/2017,21.4,17.4,18.8,21.4,17.4,18.8,13,69.6,0,0,0,27,12.8,212.7,1013.4,92,15.9,111.5,9.6,5,0.42,Overcast
2/11/2017,19.3,15.8,17.6,19.3,15.8,17.6,11.3,67.2,0.119,100,16.67,25.2,10.2,248.1,1016.7,95.2,15.9,100.2,8.7,4,0.45,"Rain, Overcast"
3/11/2017,21.3,15.8,18.1,21.3,15.8,18.1,10.7,63.1,0.031,100,4.17,27,10.3,260.3,1017.9,44,15.9,105.8,9.1,5,0.5,"Rain, Partially cloudy"
4/11/2017,21.5,13.9,17.7,21.5,13.9,17.7,11.9,69.7,0,0,0,34.6,14.4,256.7,1015.6,8.2,16,169.4,14.6,6,0.52,Clear
5/11/2017,20.9,15.9,17.6,20.9,15.9,17.6,13,75,0.07,100,8.33,25.9,9.9,259.1,1017.5,42,15.5,110,10,5,0.55,"Rain, Partially cloudy"
6/11/2017,21.8,15.1,17.8,21.8,15.1,17.8,11.8,68.5,0,0,0,25.9,10.4,232.6,1017.9,20.2,15.9,112.8,9.9,5,0.59,Partially cloudy
7/11/2017,23.3,15.6,18.5,23.3,15.6,18.5,11.7,66.6,0,0,0,28.8,12.7,262,1018,6,15.9,162.4,14.2,6,0.63,Clear
8/11/2017,24.6,13.9,18.4,24.6,13.9,18.4,12.7,71.7,0,0,0,26.6,14.1,259.9,1017,3.3,16,170.7,14.8,6,0.66,Clear
9/11/2017,21.8,15.8,17.9,21.8,15.8,17.9,13.4,76.2,0,0,0,29.5,11.5,275.5,1016.8,30.7,16,137.4,11.8,6,0.7,Partially cloudy
10/11/2017,20.8,14.7,17,20.8,14.7,17,12.4,75.2,0,0,0,30.2,12.8,248.1,1015.4,34.8,15.8,140.7,12.1,6,0.75,Partially cloudy
11/11/2017,21.8,12.2,16.4,21.8,12.2,16.4,11.9,76.3,0,0,0,32,12.6,260.1,1015.6,2.9,15.5,163.2,14.1,6,0.77,Clear
12/11/2017,20.5,13.1,16.5,20.5,13.1,16.5,12.6,78.4,0,0,0,18.7,9,236.7,1017.3,5.2,12.6,96.5,8.4,4,0.8,Clear
13/11/2017,22,11.7,16.3,22,11.7,16.3,10.7,71.5,0,0,0,25.6,8.5,273.8,1018.7,3.9,14.2,149.4,13,6,0.84,Clear
14/11/2017,24.3,12,17.6,24.3,12,17.6,10,64.4,0,0,0,26.6,9,268.6,1017.1,3.9,15.4,161.4,13.9,6,0.87,Clear
15/11/2017,25.5,14.1,18.8,25.5,14.1,18.8,9.7,58.4,0,0,0,23.8,11.7,264.3,1014.4,4.5,15.1,132.5,11.4,6,0.91,Clear
16/11/2017,25.4,15.5,19.8,25.4,15.5,19.8,10.2,55.5,0,0,0,24.8,9.8,274.9,1014.1,36,14.9,127.3,10.9,5,0.94,Partially cloudy
17/11/2017,22,16.7,18.7,22,16.7,18.7,14.3,75.9,0.218,100,4.17,28.8,13.7,261.8,1016.7,35.9,16,106.8,9.2,4,0.98,"Rain, Partially cloudy"
18/11/2017,24.3,13.3,18.1,24.3,13.3,18.1,9.5,60.6,0,0,0,19.1,11,297.6,1019,3.4,15.9,158.9,13.7,6,0,Clear
19/11/2017,24.1,13.7,17.7,24.1,13.7,17.7,0.8,36.3,0,0,0,23.4,9.7,319.6,1016.4,2.2,16,160.6,13.9,6,0.04,Clear
20/11/2017,22.5,10.8,16.8,22.5,10.8,16.8,4.4,45.8,0,0,0,27.7,7.4,314.7,1015.9,2.7,15.8,139,11.9,6,0.08,Clear
21/11/2017,30,14.5,21,28.2,14.5,20.8,5.5,40,0,0,0,20.2,8.7,288.2,1016.6,3.1,16,151.7,13.2,6,0.11,Clear
22/11/2017,33.4,19.3,24.5,31.1,19.3,23.9,3.8,27.5,0,0,0,19.4,10,342.5,1016.2,0.5,16,153.6,13.4,6,0.14,Clear
23/11/2017,32.6,18.5,24.3,30.3,18.5,23.7,6.4,34.6,0,0,0,25.2,15.1,345.2,1014.4,2.1,16,147.8,12.8,6,0.18,Clear
24/11/2017,28.1,15.2,21,27.1,15.2,20.8,9.5,50.6,0,0,0,23.4,8.4,178.5,1012,2.5,16,148.9,12.8,6,0.21,Clear
25/11/2017,27.7,15,19.8,26.8,15,19.7,11.1,61.8,0,0,0,20.5,7.8,249.2,1015.3,14.3,13.8,150.9,13.1,6,0.24,Clear
26/11/2017,20.4,14.8,16.5,20.4,14.8,16.5,13.4,83,0,0,0,24.8,12.1,254.6,1017.2,62.3,7.2,144.3,12.5,6,0.25,Partially cloudy
27/11/2017,19.9,14.1,16.6,19.9,14.1,16.6,10,66.8,0.101,100,8.33,47.9,12.5,271.3,1014.8,29.7,12.8,102.8,8.8,4,0.31,"Rain, Partially cloudy"
28/11/2017,23.4,10.2,16.4,23.4,10.2,16.4,6.5,56.1,0,0,0,19.1,12,278.5,1014.5,2.9,15.8,151.1,13,6,0.34,Clear
29/11/2017,23.1,11.3,16.4,23.1,11.3,16.4,9.3,67.6,0,0,0,22.7,10.8,271.7,1016.1,3.6,15.9,130,11.3,5,0.37,Clear
30/11/2017,23.6,10.7,16,23.6,10.7,16,8.6,65.7,0,0,0,25.2,10.2,253.7,1016.5,2.3,15.6,139.2,12.1,6,0.41,Clear
1/12/2017,22.4,11.7,16.2,22.4,11.7,16.2,10.1,69.5,0,0,0,22.3,10.6,263.4,1015.1,3.7,15.3,145.4,12.6,6,0.44,Clear
2/12/2017,23.8,10.9,16.3,23.8,10.9,16.3,9.5,67.8,0,0,0,21.2,9.9,249.9,1014.9,3.9,15.4,135.9,11.7,6,0.47,Clear
3/12/2017,19.9,11.3,15.2,19.9,11.3,15.2,11.2,78.9,0,0,0,23.8,10.6,250.3,1015.5,11.3,12.1,132.1,11.4,5,0.5,Clear
4/12/2017,21.7,12.1,16.2,21.7,12.1,16.2,0,44.4,0,0,0,76,13.3,38.9,1014.4,20.6,14,146.8,12.6,6,0.54,Partially cloudy
5/12/2017,21.6,8.6,14.6,21.6,8.6,14.6,-10.4,19.8,0,0,0,83.5,14.3,25.2,1018.8,3,15.8,151.4,13.2,6,0.57,Clear
6/12/2017,23.7,7.6,15.3,23.7,7.6,15.3,-5.7,25.6,0,0,0,70.6,9.6,6.1,1020.7,2.3,14.5,149,13.1,6,0.61,Clear
7/12/2017,25.4,9.1,16.9,25.4,9.1,16.9,-7.1,23.6,0,0,0,64.8,12.4,89.1,1025,2.2,14.9,148.8,12.9,6,0.64,Clear
8/12/2017,24.9,9.7,16.4,24.9,9.7,16.4,-4.4,26.3,0,0,0,21.2,10.6,273,1025.6,2.7,14.8,143.5,12.4,6,0.68,Clear
9/12/2017,28.4,10.4,18.2,26.9,10.4,18,-4.9,24.2,0,0,0,20.2,6.6,48.2,1021.8,4.9,16,139.7,12.2,6,0.75,Clear
10/12/2017,28,10.5,18.4,26.6,10.5,18.3,-5.1,22.1,0,0,0,23,5.4,345.3,1020.3,4.5,15.8,132.1,11.5,5,0.75,Clear
11/12/2017,26.8,14,18.6,26.3,14,18.5,-7.2,18.6,0,0,0,19.8,8.2,1.5,1021.4,3.7,15.9,143.7,12.4,6,0.78,Clear
12/12/2017,27.3,12.3,17.9,26.3,12.3,17.8,-7.7,20.4,0,0,0,22,7.8,340.4,1019.5,1.7,15.4,148,12.8,6,0.81,Clear
13/12/2017,26.5,9.7,16.8,26.5,9.7,16.8,-3.4,28.5,0,0,0,21.6,6.9,267.2,1014.9,1.4,15.7,146.9,12.7,6,0.85,Clear
14/12/2017,23.7,9.3,15.9,23.7,9.3,15.9,0.6,37.3,0,0,0,22,8.9,282.2,1015.8,2,15.3,143.4,12.5,6,0.88,Clear
15/12/2017,26.6,10.3,17.6,26.6,10.3,17.6,-2.6,29.8,0.378,100,4.17,24.1,11.2,284.9,1017.6,4.3,15.7,143.8,12.5,6,0.92,Rain
16/12/2017,19.1,12,15,19.1,12,15,7.5,61.6,0,0,0,26.3,11.9,134.6,1007.5,7.6,14.1,125.6,10.8,5,0.95,Clear
17/12/2017,22.2,10,15.7,22.2,10,15.7,-2.5,33.5,0,0,0,81.7,8.4,356.2,1012.6,1.1,15.5,140.5,12.1,6,0,Clear
18/12/2017,22.1,10.2,15.2,22.1,10.2,15.2,-2.3,33.4,0,0,0,20.9,10.1,298.1,1020,1.8,16,138.7,12,6,0.02,Clear
19/12/2017,20.2,8.5,13.7,20.2,8.5,13.7,5,58.5,0,0,0,22,7.6,267.4,1021.7,1.3,15.4,138.5,11.8,6,0.05,Clear
20/12/2017,15.1,8.4,12.2,15.1,8.4,12.2,6,69.9,0.356,100,12.5,72.4,17.4,320,1019.1,44.4,13,125.7,10.8,5,0.09,"Rain, Partially cloudy"
21/12/2017,16.6,7.7,11.8,16.6,7.7,11.8,-5.1,31.5,0,0,0,44.6,12.3,284,1019.6,1,16,145.6,12.7,6,0.12,Clear
22/12/2017,17.8,4.6,11.2,17.8,4.6,11.2,-3.7,38.6,0,0,0,20.5,9.5,276.2,1024,1.7,16,141.5,12.3,6,0.15,Clear
23/12/2017,18.8,8.6,12.9,18.8,7.9,12.9,-2.1,39.2,0,0,0,20.2,7.3,317.8,1021.7,5.2,16,121.1,10.6,5,0.19,Clear
24/12/2017,22.6,8.7,14.1,22.6,8.7,14.1,2,50.7,0,0,0,27,11.9,278.7,1019.5,3.8,15.5,137.9,11.8,6,0.22,Clear
25/12/2017,19.8,7.9,12.9,19.8,7.9,12.9,4.9,62.5,0,0,0,20.9,6.8,278.7,1018.8,3.5,10.3,122.1,10.5,5,0.25,Clear
26/12/2017,19,8.1,12.9,19,8.1,12.9,7.5,71.9,0,0,0,20.2,7.5,267.1,1019.3,4.9,6.9,112,9.8,4,0.25,Clear
27/12/2017,23.6,8.6,14.7,23.6,8.6,14.7,6.2,62.4,0,0,0,19.4,7.5,279.7,1019.6,1.9,9.8,140.1,12,6,0.32,Clear
28/12/2017,25.2,8.6,15.8,25.2,8.6,15.8,6.6,60.2,0,0,0,15.8,8.6,301,1019,1.6,13.1,141.9,12.1,6,0.36,Clear
29/12/2017,27.3,11.3,18,26.5,11.3,17.9,1.2,36.1,0,0,0,17.3,7.3,7.6,1018.4,1.9,15.8,143.2,12.1,6,0.39,Clear
30/12/2017,21.7,9.5,14.3,21.7,9.5,14.3,7.7,68.7,0,0,0,19.8,10.4,261.7,1018.1,17.9,10.4,141.6,12.1,6,0.42,Clear
31/12/2017,19.3,10.2,13.3,19.3,10.2,13.3,9.7,81.6,0,0,0,23.4,8.8,258.8,1018.7,32.6,4.2,48.9,4.3,5,0.46,Partially cloudy
1/1/2018,21,8.6,13.6,21,8.6,13.6,8.9,76.7,0,0,0,82.3,9.1,266.1,1020.3,4.7,6.7,104.9,9.2,5,0.5,Clear
2/1/2018,23.9,11.9,15.8,23.9,11.9,15.8,10,72.5,0,0,0,25.9,7.6,280.2,1019.2,8.6,8.8,113.1,9.6,5,0.52,Clear
3/1/2018,23.4,12.3,16.7,23.4,12.3,16.7,5.3,50.4,0,0,0,19.4,4.6,357.4,1017.2,9.5,15.1,54.3,4.6,2,0.56,Clear
4/1/2018,23.2,12.3,16.8,23.2,12.3,16.8,8.4,60.2,0,0,0,18,7.8,269.8,1019.5,35.4,13.1,186.1,16,5,0.59,Partially cloudy
5/1/2018,21.9,12.6,16.5,21.9,12.6,16.5,12.1,76.2,0,0,0,30.2,17.9,247.6,1021.3,28.9,13.3,124.1,10.8,5,0.62,Partially cloudy
6/1/2018,19.5,13.5,16.2,19.5,13.5,16.2,14,87.4,0,0,0,29.5,6.9,259,1019.6,53.4,10.6,82.4,7.1,4,0.66,Partially cloudy
7/1/2018,22.1,14.4,17,22.1,14.4,17,13.3,80,0,0,0,19.8,7.5,280.8,1017.4,38.6,8,117.5,10,5,0.69,Partially cloudy
8/1/2018,19.7,16.1,17.2,19.7,16.1,17.2,13.9,81.8,8.395,100,45.83,29.5,15.3,92.6,1012.8,95.9,12,26.6,2.2,1,0.75,"Rain, Overcast"
9/1/2018,17.5,11.1,13.8,17.5,11.1,13.8,12.2,90.4,26.011,100,79.17,56.7,18.7,117.7,1007.4,78.6,11.4,38.1,3.3,2,0.76,"Rain, Partially cloudy"
10/1/2018,18,9.1,13.3,18,9.1,13.3,10,81.3,0,0,0,22.3,7.9,118.2,1016.6,11.1,14,135.7,11.7,5,0.79,Clear
11/1/2018,20.2,9.6,14.4,20.2,9.6,14.4,10.6,79.2,0,0,0,15.8,7.8,304.2,1021.8,2.7,10.6,140.2,12.1,6,0.82,Clear
12/1/2018,21.4,10.3,15.3,21.4,10.3,15.3,11,77.5,0,0,0,19.1,4.3,272.5,1020.5,5.3,9.3,139.3,12.2,5,0.86,Clear
13/1/2018,28.9,12.2,19.6,27.3,12.2,19.4,3.3,39.4,0,0,0,21.6,5.2,14,1019,3.8,15.8,150.5,13,6,0.89,Clear
14/1/2018,27.3,14,19.3,26.2,14,19.1,1.8,34.2,0,0,0,20.2,7.8,345.9,1019.1,4.3,16,140.4,11.9,6,0.92,Clear
15/1/2018,20.6,10.9,15.6,20.6,10.9,15.6,8,62,0,0,0,18.7,12.6,264.5,1018.9,4,14.5,109.1,9.4,5,0.96,Clear
16/1/2018,21.4,11.3,15.7,21.4,11.3,15.7,11.1,76.4,0,0,0,18.7,9.6,260.6,1019.8,12.7,10.4,101.7,8.7,5,0,Clear
17/1/2018,24.3,11.8,17.2,24.3,11.8,17.2,9.6,65.3,0,0,0,18.7,6.6,298.3,1019.8,2.8,13.7,136.4,11.8,5,0.03,Clear
18/1/2018,23.4,12.9,17.6,23.4,12.9,17.6,8.4,57.1,0,0,0,24.5,7.7,219.2,1017.6,3.2,14.1,142.5,12.2,6,0.06,Clear
19/1/2018,17.1,12.4,15,17.1,12.4,15,11.4,79.5,0,0,0,28.4,9.2,202.4,1014.8,75.9,11.8,41.1,3.6,3,0.09,Partially cloudy
20/1/2018,16.3,11.2,13.3,16.3,11.2,13.3,-2.2,34.8,0,0,0,47.9,17.2,319.2,1016.5,15.4,16,163.6,14.2,6,0.13,Clear
21/1/2018,16.8,6.5,11.9,16.8,6.5,11.9,-2.2,38.7,0,0,0,18,10,348,1024.2,2.8,16,151.2,13.2,6,0.16,Clear
22/1/2018,19.8,6.9,13.2,19.8,6.9,13.2,-1,40,0,0,0,23,9.5,1.4,1022.9,1.3,15.9,159.5,13.9,6,0.2,Clear
23/1/2018,23,8.4,15.4,23,8.4,15.4,-0.8,36.5,0,0,0,19.8,10.9,298.7,1020.2,0.8,15.8,164.1,14.2,6,0.23,Clear
24/1/2018,23.2,11.4,16.2,23.2,11.4,16.2,-0.8,35.4,0,0,0,18.4,10.4,354.4,1018.5,2.3,16,160.8,13.9,6,0.25,Clear
25/1/2018,16.8,9.9,13.2,16.8,9.9,13.2,6,62.8,0,0,0,35.3,11.9,258,1017.7,36,15.9,105.3,9,4,0.3,Partially cloudy
26/1/2018,18.7,8.4,13.4,18.7,8.4,13.4,2.2,48.1,0,0,0,29.5,10,291.1,1021.6,2.6,15.9,153.9,13.3,6,0.34,Clear
27/1/2018,22.9,9.5,15.6,22.9,9.5,15.6,-3.8,28.2,0,0,0,27,9.4,333.3,1021.7,2.8,16,150.8,13.1,6,0.37,Clear
28/1/2018,28.2,10.6,19.1,26.8,10.6,18.8,-0.5,29.6,0,0,0,48.2,10.1,312.1,1020.3,1.3,16,169.7,14.6,6,0.41,Clear
29/1/2018,30.2,12.7,21.1,28.3,12.7,20.7,-1.1,25.9,0,0,0,22.7,6.2,359.1,1018.5,4.5,16,162.8,14.1,6,0.44,Clear
30/1/2018,27.4,15.1,20.5,26.5,15.1,20.4,-1.3,25,0,0,0,17.3,6.4,345.6,1016.1,4.6,16,115,9.9,5,0.47,Clear
31/1/2018,25.8,11.8,17.9,25.8,11.8,17.9,2.4,38.3,0,0,0,24.5,9.9,242.6,1013.9,1.5,16,163.6,14.1,6,0.5,Clear
1/2/2018,24.7,11.3,17.8,24.7,11.3,17.8,5.1,46.5,0,0,0,20.5,8.1,289.9,1015.4,2.7,14.5,152.3,13.1,6,0.54,Clear
2/2/2018,27.2,12.1,18.8,26.3,12.1,18.7,5.3,46.6,0,0,0,22.7,7,266.3,1017.7,2.9,13.8,168.3,14.6,6,0.57,Clear
3/2/2018,25.5,11.7,17.6,25.5,11.7,17.6,6.9,53.9,0,0,0,28.1,10,250.8,1017.6,2,12.9,150.2,12.9,6,0.61,Clear
4/2/2018,26.2,11.3,17.6,26.2,11.3,17.6,7.9,57.1,0,0,0,28.8,8.1,262.8,1016.4,2.3,13.9,164.5,14.3,6,0.64,Clear
5/2/2018,23.7,11.7,16,23.7,11.7,16,10.5,72.1,0,0,0,24.1,19.7,237.9,1014,5.8,10.8,151.3,13,6,0.67,Clear
6/2/2018,21.7,12.4,15.6,21.7,12.4,15.6,11.4,78,0,0,0,27.4,9.7,190.4,1015.8,40.7,8.1,154.9,13.4,6,0.7,Partially cloudy
7/2/2018,26.9,10.8,17.3,26.3,10.8,17.3,6.9,60.3,0,0,0,20.9,8.6,294,1020.9,1.8,12,179.8,15.5,7,0.75,Clear
8/2/2018,27.3,11.3,18.4,26.6,11.3,18.4,3,42.6,0,0,0,21.6,11.3,276.8,1018.1,0.6,15.1,186.7,16,7,0.77,Clear
9/2/2018,21.8,12.5,16.4,21.8,12.5,16.4,10.1,68.2,0,0,0,26.3,8.4,131.3,1014.5,17.5,13.2,185.1,16,7,0.8,Clear
10/2/2018,17.6,13.6,15.2,17.6,13.6,15.2,10.6,74.6,0,0,0,27,8,103.1,1012.2,78.7,14.9,74.9,6.3,3,0.84,Partially cloudy
11/2/2018,21.3,10.1,15.1,21.3,10.1,15.1,8.5,68.3,0,0,0,36,20.1,244.4,1011.9,5.6,13.8,189.7,16.4,7,0.87,Clear
12/2/2018,16.2,11.8,13.8,16.2,11.8,13.8,7.7,67.4,0.308,100,12.5,38.9,23.9,201.6,1011.1,45.4,15.9,145.9,12.7,6,0.9,"Rain, Partially cloudy"
13/2/2018,18.7,10.8,14.3,18.7,10.8,14.3,5.1,55.9,0.076,100,4.17,37.1,14,100.7,1018.7,61.9,15.9,165.6,14.4,7,0.93,"Rain, Partially cloudy"
14/2/2018,19.8,12.9,15.9,19.8,12.9,15.9,6.9,56,0,0,0,24.5,9.6,248.6,1018.7,70,16,120,10.5,4,0.97,Partially cloudy
15/2/2018,21.2,10.9,16.1,21.2,10.9,16.1,6.8,56.8,0,0,0,37.1,15.2,259.5,1018.7,11.7,16,189.2,16.3,7,0,Clear
16/2/2018,22.9,10.2,16.3,22.9,10.2,16.3,-0.6,37.1,0,0,0,28.8,18.5,258.6,1019.5,2,15.7,200.8,17.3,7,0.03,Clear
17/2/2018,23.2,9.8,16.2,23.2,9.8,16.2,0.6,39.6,0,0,0,27.4,13,271.4,1018.4,1.2,15.8,194.6,16.7,7,0.07,Clear
18/2/2018,20,9.6,14.2,20,9.6,14.2,7.5,65.2,0,0,0,37.4,16.8,244.1,1014,14.2,16,194.5,16.8,7,0.1,Clear
19/2/2018,14.1,9.4,11.5,14.1,7.5,11.2,-3.6,37.1,0,0,0,59.2,23.2,302.2,1012.6,25.5,16,155,13.4,7,0.14,Partially cloudy
20/2/2018,14.9,5,10.4,14.9,5,10.2,-8,28.5,0,0,0,37.1,14.6,281.5,1019.6,0,16,223,19,8,0.17,Clear
21/2/2018,15.6,8.3,11.5,15.6,8.3,11.5,-3.3,35.9,0,0,0,40.7,24.9,257.3,1020,31,16,202.6,17.6,8,0.21,Partially cloudy
22/2/2018,15.3,7.9,11.3,15.3,6.9,11.1,1.9,53,0,0,0,40.7,22.2,234.4,1022.1,17.2,16,187.9,16.4,7,0.25,Clear
23/2/2018,14.3,6.9,10.8,14.3,6.9,10.7,-4.2,39,0,0,0,48.7,34.5,313.6,1022.4,3.7,16,221.8,19,8,0.25,Clear
24/2/2018,16,5.2,10.8,16,5.2,10.8,-4.1,37.4,0,0,0,36,14.1,254.4,1024.9,0.4,16,223.9,19.4,8,0.32,Clear
25/2/2018,19.9,6.9,13.2,19.9,6.9,13.1,-0.9,41,0,0,0,34.6,12.5,285.8,1021.3,0.5,16,214.7,18.6,8,0.35,Clear
26/2/2018,18.3,7.7,12.8,18.3,7.7,12.7,2.4,50.5,1.123,100,12.5,37.4,18.9,244.3,1015.3,25.8,15.7,206.9,17.9,7,0.39,"Rain, Partially cloudy"
27/2/2018,12.6,6.9,9.9,12.6,6.9,9.9,2.2,60,0.057,100,8.33,29.5,9.2,270.9,1014.7,39.1,16,151.5,12.9,6,0.42,"Rain, Partially cloudy"
28/2/2018,15.6,5.7,11,15.6,5.7,10.9,3,58.8,0,0,0,29.9,11.4,121.1,1021.7,10.9,16,212.2,18.4,8,0.46,Clear
1/3/2018,16.5,8,12.5,16.5,8,12.4,5.6,64.1,0,0,0,31.3,18.9,208.2,1021.4,23.5,16,216,18.7,8,0.5,Partially cloudy
2/3/2018,14.8,10.7,12.3,14.8,10.7,12.3,10.6,89.7,9.887,100,75,37.1,11.5,112.4,1018.2,99,10.1,52.9,4.5,2,0.53,"Rain, Overcast"
